GSM1247640,1,,,,,,,,,,
GSM1247641,1,,,,,,,,,,
GSM1247642,1,,,,,,,,,,
GSM1247643,1,,,,,,,,,,
GSM1247644,1,,,,,,,,,,
GSM1191657,1,,,,,,,,,,
GSM1191658,1,,,,,,,,,,
GSM1191659,1,,,,,,,,,,
GSM1191660,1,,,,,,,,,,
GSM1191661,1,,,,,,,,,,
GSM1191662,1,,,,,,,,,,
GSM1191663,0,,,,,,,,,,
GSM1191664,0,,,,,,,,,,
GSM1191665,0,,,,,,,,,,
GSM1191654,0,,,,,,,,,,
GSM1191655,0,,,,,,,,,,
GSM1191656,0,,,,,,,,,,
GSM1219064,0,,,,,,,,,,
GSM1219065,0,,,,,,,,,,
GSM1219066,0,,,,,,,,,,
GSM1219067,1,,,,,,,,,,
GSM1219068,1,,,,,,,,,,
GSM1219069,1,,,,,,,,,,
GSM1262797,0,,,,,,,,,,
GSM1262798,0,,,,,,,,,,
GSM1262799,0,,,,,,,,,,
GSM1262800,0,,,,,,,,,,
GSM1262804,0,,,,,,,,,,
GSM1262805,0,,,,,,,,,,
GSM1262801,1,,,,,,,,,,
GSM1262802,1,,,,,,,,,,
GSM1262803,1,,,,,,,,,,
GSM1262806,1,,,,,,,,,,
GSM1262807,1,,,,,,,,,,
GSM1262808,1,,,,,,,,,,
GSM350723,1,,,,,,,,,,
GSM350724,1,,,,,,,,,,
GSM350725,1,,,,,,,,,,
GSM350726,1,,,,,,,,,,
GSM350727,1,,,,,,,,,,
GSM350728,1,,,,,,,,,,
GSM350729,1,,,,,,,,,,
GSM350730,1,,,,,,,,,,
GSM350731,1,,,,,,,,,,
GSM350732,1,,,,,,,,,,
GSM350733,1,,,,,,,,,,
GSM350734,1,,,,,,,,,,
GSM350735,1,,,,,,,,,,
GSM350736,1,,,,,,,,,,
GSM350737,1,,,,,,,,,,
GSM350738,1,,,,,,,,,,
GSM350739,1,,,,,,,,,,
GSM350740,1,,,,,,,,,,
GSM350741,1,,,,,,,,,,
GSM350742,1,,,,,,,,,,
GSM350743,1,,,,,,,,,,
GSM350744,1,,,,,,,,,,
GSM350745,1,,,,,,,,,,
GSM350746,1,,,,,,,,,,
GSM350747,1,,,,,,,,,,
GSM350748,1,,,,,,,,,,
GSM350749,1,,,,,,,,,,
GSM350750,1,,,,,,,,,,
GSM350751,1,,,,,,,,,,
GSM350752,1,,,,,,,,,,
GSM350753,1,,,,,,,,,,
GSM350754,1,,,,,,,,,,
GSM350755,1,,,,,,,,,,
GSM350756,1,,,,,,,,,,
GSM350757,1,,,,,,,,,,
GSM350758,1,,,,,,,,,,
GSM350759,1,,,,,,,,,,
GSM350760,1,,,,,,,,,,
GSM350761,1,,,,,,,,,,
GSM350762,1,,,,,,,,,,
GSM350763,1,,,,,,,,,,
GSM350764,1,,,,,,,,,,
GSM350765,1,,,,,,,,,,
GSM350766,1,,,,,,,,,,
GSM350767,1,,,,,,,,,,
GSM350768,1,,,,,,,,,,
GSM350769,1,,,,,,,,,,
GSM350770,1,,,,,,,,,,
GSM1071454,0,,,,,,,,,,
GSM1071455,0,,,,,,,,,,
GSM1071456,1,,,,,,,,,,
GSM1071457,1,,,,,,,,,,
GSM1058144,0,,,,,,,,,,
GSM1058145,0,,,,,,,,,,
GSM1058146,0,,,,,,,,,,
GSM1058147,0,,,,,,,,,,
GSM1058148,0,,,,,,,,,,
GSM1058149,0,,,,,,,,,,
GSM1058150,0,,,,,,,,,,
GSM1058151,0,,,,,,,,,,
GSM1058152,0,,,,,,,,,,
GSM1058156,1,,,,,,,,,,
GSM1058157,1,,,,,,,,,,
GSM1058158,1,,,,,,,,,,
GSM1058159,1,,,,,,,,,,
GSM1058160,1,,,,,,,,,,
SM1058161 ,1,,,,,,,,,,
GSM1058162,1,,,,,,,,,,
GSM1058163,1,,,,,,,,,,
GSM1058164,1,,,,,,,,,,
GSM1058165,1,,,,,,,,,,
GSM1058166,1,,,,,,,,,,
GSM1058167,1,,,,,,,,,,
GSM1058168,1,,,,,,,,,,
GSM1058169,1,,,,,,,,,,
GSM1058170,1,,,,,,,,,,
GSM362604,0,,,,,,,,,,
GSM362605,0,,,,,,,,,,
GSM362610,0,,,,,,,,,,
GSM362613,0,,,,,,,,,,
GSM362602,1,,,,,,,,,,
GSM362603,1,,,,,,,,,,
GSM362606,1,,,,,,,,,,
GSM362607,1,,,,,,,,,,
GSM362608,1,,,,,,,,,,
GSM362609,1,,,,,,,,,,
GSM362611,1,,,,,,,,,,
GSM362612,1,,,,,,,,,,
GSM362614,1,,,,,,,,,,
GSM362615,1,,,,,,,,,,
GSM362616,1,,,,,,,,,,
GSM362617,1,,,,,,,,,,
GSM1110133,1,,,,,,,,,,
GSM1110134,1,,,,,,,,,,
GSM1110135,1,,,,,,,,,,
GSM1110136,0,,,,,,,,,,
GSM1110137,0,,,,,,,,,,
GSM1110138,0,,,,,,,,,,
GSM1110139,0,,,,,,,,,,
GSM1110140,0,,,,,,,,,,
GSM1022205,1,,,,,,,,,,
GSM1022206,1,,,,,,,,,,
GSM1022207,1,,,,,,,,,,
GSM1022208,1,,,,,,,,,,
GSM1022209,1,,,,,,,,,,
GSM1022210,1,,,,,,,,,,
GSM1022211,1,,,,,,,,,,
GSM1022212,1,,,,,,,,,,
GSM1022213,1,,,,,,,,,,
GSM1022214,1,,,,,,,,,,
GSM1022215,1,,,,,,,,,,
GSM1022194,0,,,,,,,,,,
GSM1022195,0,,,,,,,,,,
GSM1022196,0,,,,,,,,,,
GSM1022197,0,,,,,,,,,,
GSM1022198,0,,,,,,,,,,
GSM1022199,0,,,,,,,,,,
GSM1022200,0,,,,,,,,,,
GSM1022201,0,,,,,,,,,,
GSM1022202,0,,,,,,,,,,
GSM1022203,0,,,,,,,,,,
GSM1022204,0,,,,,,,,,,
GSM675173,0,,,,,,,,,,
GSM675199,0,,,,,,,,,,
GSM675201,0,,,,,,,,,,
GSM675555,1,,,,,,,,,,
GSM675556,1,,,,,,,,,,
GSM675557,1,,,,,,,,,,
GSM675618,1,,,,,,,,,,
GSM675620,1,,,,,,,,,,
GSM675621,1,,,,,,,,,,
GSM675622,1,,,,,,,,,,
GSM675623,1,,,,,,,,,,
GSM675624,1,,,,,,,,,,
GSM675626,1,,,,,,,,,,
GSM675627,1,,,,,,,,,,
GSM675629,1,,,,,,,,,,
GSM675649,1,,,,,,,,,,
GSM675651,1,,,,,,,,,,
GSM675653,1,,,,,,,,,,
GSM675654,1,,,,,,,,,,
GSM675655,1,,,,,,,,,,
GSM675656,1,,,,,,,,,,
GSM675657,1,,,,,,,,,,
GSM675658,1,,,,,,,,,,
GSM675660,1,,,,,,,,,,
GSM838626,0,,,,,,,,,,
GSM838627,0,,,,,,,,,,
GSM838628,0,,,,,,,,,,
GSM838629,0,,,,,,,,,,
GSM838630,1,,,,,,,,,,
GSM838631,1,,,,,,,,,,
GSM838632,1,,,,,,,,,,
GSM838633,1,,,,,,,,,,
GSM1010122,0,,,,,,,,,,
GSM1010123,0,,,,,,,,,,
GSM1010124,1,,,,,,,,,,
GSM1010125,1,,,,,,,,,,
GSM1006362,0,,,,,,,,,,
GSM1006363,0,,,,,,,,,,
GSM1006364,0,,,,,,,,,,
GSM1006365,0,,,,,,,,,,
GSM1006366,1,,,,,,,,,,
GSM1006367,1,,,,,,,,,,
GSM1006368,1,,,,,,,,,,
GSM1006369,1,,,,,,,,,,
GSM901264,0,,,,,,,,,,
GSM901265,0,,,,,,,,,,
GSM901266,0,,,,,,,,,,
GSM901267,0,,,,,,,,,,
GSM901268,1,,,,,,,,,,
GSM901269,1,,,,,,,,,,
GSM901270,1,,,,,,,,,,
GSM901271,1,,,,,,,,,,
GSM901272,1,,,,,,,,,,
GSM901273,1,,,,,,,,,,
GSM901274,1,,,,,,,,,,
GSM901275,1,,,,,,,,,,
GSM901276,1,,,,,,,,,,
GSM901277,1,,,,,,,,,,
GSM901278,1,,,,,,,,,,
GSM901279,1,,,,,,,,,,
GSM950326,0,,,,,,,,,,
GSM950327,0,,,,,,,,,,
GSM950328,0,,,,,,,,,,
GSM950329,1,,,,,,,,,,
GSM950330,1,,,,,,,,,,
GSM950331,1,,,,,,,,,,
GSM950332,1,,,,,,,,,,
GSM950333,1,,,,,,,,,,
GSM950334,1,,,,,,,,,,
GSM950335,1,,,,,,,,,,
GSM950336,1,,,,,,,,,,
GSM950337,1,,,,,,,,,,
GSM950338,1,,,,,,,,,,
GSM950339,1,,,,,,,,,,
GSM894488,0,,,,,,,,,,
GSM894489,0,,,,,,,,,,
GSM894490,0,,,,,,,,,,
GSM894483,1,,,,,,,,,,
GSM894484,1,,,,,,,,,,
GSM894485,1,,,,,,,,,,
GSM894486,1,,,,,,,,,,
GSM894487,1,,,,,,,,,,
GSM791798,1,,,,,,,,,,
GSM791799,1,,,,,,,,,,
GSM791800,1,,,,,,,,,,
GSM791804,1,,,,,,,,,,
GSM791805,1,,,,,,,,,,
GSM791801,0,,,,,,,,,,
GSM791802,0,,,,,,,,,,
GSM791803,0,,,,,,,,,,
GSM791806,0,,,,,,,,,,
GSM791807,0,,,,,,,,,,
GSM791808,0,,,,,,,,,,
GSM774636,0,,,,,,,,,,
GSM774637,0,,,,,,,,,,
GSM774638,0,,,,,,,,,,
GSM774639,0,,,,,,,,,,
GSM774640,1,,,,,,,,,,
GSM774646,1,,,,,,,,,,
GSM774647,1,,,,,,,,,,
GSM774649,1,,,,,,,,,,
GSM767425,0,,,,,,,,,,
GSM767426,0,,,,,,,,,,
GSM767427,0,,,,,,,,,,
GSM767428,1,,,,,,,,,,
GSM767429,1,,,,,,,,,,
GSM767430,1,,,,,,,,,,
GSM697735,0,,,,,,,,,,
GSM697737,0,,,,,,,,,,
GSM697738,1,,,,,,,,,,
GSM697740,1,,,,,,,,,,
GSM560546,0,,,,,,,,,,
GSM560547,0,,,,,,,,,,
GSM560548,0,,,,,,,,,,
GSM560549,0,,,,,,,,,,
GSM560550,0,,,,,,,,,,
GSM560551,0,,,,,,,,,,
GSM560552,0,,,,,,,,,,
GSM560553,0,,,,,,,,,,
GSM560554,1,,,,,,,,,,
GSM560555,1,,,,,,,,,,
GSM560556,1,,,,,,,,,,
GSM560557,1,,,,,,,,,,
GSM560558,1,,,,,,,,,,
GSM560559,1,,,,,,,,,,
GSM560560,1,,,,,,,,,,
GSM560561,1,,,,,,,,,,
GSM673846,0,,,,,,,,,,
GSM673847,0,,,,,,,,,,
GSM642910,0,,,,,,,,,,
GSM642911,0,,,,,,,,,,
GSM642912,0,,,,,,,,,,
GSM642913,0,,,,,,,,,,
GSM642914,0,,,,,,,,,,
GSM642915,0,,,,,,,,,,
GSM642889,1,,,,,,,,,,
GSM642890,1,,,,,,,,,,
GSM642891,1,,,,,,,,,,
GSM642892,1,,,,,,,,,,
GSM642893,1,,,,,,,,,,
GSM642894,1,,,,,,,,,,
GSM642895,1,,,,,,,,,,
GSM642896,1,,,,,,,,,,
GSM642897,1,,,,,,,,,,
GSM642898,1,,,,,,,,,,
GSM642899,1,,,,,,,,,,
GSM642900,1,,,,,,,,,,
GSM642901,1,,,,,,,,,,
GSM642902,1,,,,,,,,,,
GSM642903,1,,,,,,,,,,
GSM642904,1,,,,,,,,,,
GSM642905,1,,,,,,,,,,
GSM642906,1,,,,,,,,,,
GSM642907,1,,,,,,,,,,
GSM642908,1,,,,,,,,,,
GSM642909,1,,,,,,,,,,
GSM534207,1,,,,,,,,,,
GSM534208,1,,,,,,,,,,
GSM534210,1,,,,,,,,,,
GSM534211,1,,,,,,,,,,
GSM534213,1,,,,,,,,,,
GSM534214,1,,,,,,,,,,
GSM534215,0,,,,,,,,,,
GSM534209,0,,,,,,,,,,
GSM534212,0,,,,,,,,,,
GSM545950,1,,,,,,,,,,
GSM545952,1,,,,,,,,,,
GSM545951,0,,,,,,,,,,
GSM545953,0,,,,,,,,,,
GSM545500,0,,,,,,,,,,
GSM545501,1,,,,,,,,,,
GSM545502,1,,,,,,,,,,
GSM545503,1,,,,,,,,,,
GSM545504,1,,,,,,,,,,
GSM545505,1,,,,,,,,,,
GSM470416,0,,,,,,,,,,
GSM470417,1,,,,,,,,,,
GSM584582,0,,,,,,,,,,
GSM584583,0,,,,,,,,,,
GSM584584,0,,,,,,,,,,
GSM584585,1,,,,,,,,,,
GSM584586,1,,,,,,,,,,
GSM584587,1,,,,,,,,,,
GSM584588,1,,,,,,,,,,
GSM584589,1,,,,,,,,,,
GSM584590,1,,,,,,,,,,
GSM584591,1,,,,,,,,,,
GSM584592,1,,,,,,,,,,
GSM584593,1,,,,,,,,,,
GSM573573,0,,,,,,,,,,
GSM573575,0,,,,,,,,,,
GSM573577,0,,,,,,,,,,
GSM573578,1,,,,,,,,,,
GSM573574,1,,,,,,,,,,
GSM573576,1,,,,,,,,,,
GSM372143,0,,,,,,,,,,
GSM372153,0,,,,,,,,,,
GSM372265,0,,,,,,,,,,
GSM372145,1,,,,,,,,,,
GSM372160,1,,,,,,,,,,
GSM372285,1,,,,,,,,,,
GSM450519,0,,,,,,,,,,
GSM450520,0,,,,,,,,,,
GSM450521,0,,,,,,,,,,
GSM450522,0,,,,,,,,,,
GSM450523,0,,,,,,,,,,
GSM450524,0,,,,,,,,,,
GSM450525,1,,,,,,,,,,
GSM450526,1,,,,,,,,,,
GSM450527,1,,,,,,,,,,
GSM450528,1,,,,,,,,,,
GSM450529,1,,,,,,,,,,
GSM450530,1,,,,,,,,,,
GSM463596,0,,,,,,,,,,
GSM463597,0,,,,,,,,,,
GSM549070,0,,,,,,,,,,
GSM549071,0,,,,,,,,,,
GSM463598,0,,,,,,,,,,
GSM463599,1,,,,,,,,,,
GSM463600,1,,,,,,,,,,
GSM463601,1,,,,,,,,,,
GSM549078,1,,,,,,,,,,
GSM549079,1,,,,,,,,,,
GSM671881,1,,,,,,,,,,GSE17513
GSM671879,1,,,,,,,,,,
GSM671880,1,,,,,,,,,,
GSM671882,1,,,,,,,,,,
GSM318333,1,,,,,,,,,,
GSM318341,1,,,,,,,,,,
GSM318342,1,,,,,,,,,,
GSM318334,1,,,,,,,,,,
GSM318337,1,,,,,,,,,,
GSM318338,1,,,,,,,,,,
GSM318335,1,,,,,,,,,,
GSM318336,1,,,,,,,,,,
GSM318339,1,,,,,,,,,,
GSM318340,1,,,,,,,,,,
GSM318343,1,,,,,,,,,,
GSM318344,1,,,,,,,,,,
GSM241642,0,,,,,,,,,,
GSM241643,0,,,,,,,,,,
GSM241644,0,,,,,,,,,,
GSM241645,0,,,,,,,,,,
GSM241650,0,,,,,,,,,,
GSM241653,0,,,,,,,,,,
GSM241651,0,,,,,,,,,,
GSM241652,0,,,,,,,,,,
GSM241646,1,,,,,,,,,,
GSM241647,1,,,,,,,,,,
GSM241648,1,,,,,,,,,,
GSM241649,1,,,,,,,,,,
GSM241654,1,,,,,,,,,,
GSM241655,1,,,,,,,,,,
GSM241656,1,,,,,,,,,,
GSM241657,1,,,,,,,,,,
GSM241658,1,,,,,,,,,,
GSM241659,1,,,,,,,,,,
GSM241660,1,,,,,,,,,,
GSM419445,0,,,,,,,,,,
GSM419457,0,,,,,,,,,,
GSM419458,0,,,,,,,,,,
GSM419459,0,,,,,,,,,,
GSM419446,0,,,,,,,,,,
GSM419447,0,,,,,,,,,,
GSM419451,0,,,,,,,,,,
GSM419452,0,,,,,,,,,,
GSM419453,0,,,,,,,,,,
GSM419454,1,,,,,,,,,,
GSM419448,1,,,,,,,,,,
GSM419449,1,,,,,,,,,,
GSM419450,1,,,,,,,,,,
GSM419455,1,,,,,,,,,,
GSM419456,1,,,,,,,,,,
GSM419460,1,,,,,,,,,,
GSM419461,1,,,,,,,,,,
GSM419462,1,,,,,,,,,,
GSM300495,0,,,,,,,,,,
GSM300496,0,,,,,,,,,,
GSM300497,0,,,,,,,,,,
GSM300501,0,,,,,,,,,,
GSM300502,0,,,,,,,,,,
GSM300503,0,,,,,,,,,,
GSM300507,0,,,,,,,,,,
GSM300508,0,,,,,,,,,,
GSM300509,0,,,,,,,,,,
GSM300513,0,,,,,,,,,,
GSM300514,0,,,,,,,,,,
GSM300515,0,,,,,,,,,,
GSM300498,1,,,,,,,,,,
GSM300499,1,,,,,,,,,,
GSM300500,1,,,,,,,,,,
GSM300504,1,,,,,,,,,,
GSM300505,1,,,,,,,,,,
GSM300506,1,,,,,,,,,,
GSM300510,1,,,,,,,,,,
GSM300511,1,,,,,,,,,,
GSM300512,1,,,,,,,,,,
GSM300516,1,,,,,,,,,,
GSM300517,1,,,,,,,,,,
GSM300518,1,,,,,,,,,,
GSM316831,1,,,,,,,,,,
GSM316832,1,,,,,,,,,,
GSM316833,1,,,,,,,,,,
GSM316834,0,,,,,,,,,,
GSM316835,0,,,,,,,,,,
GSM316836,0,,,,,,,,,,
GSM234709,0,,,,,,,,,,
GSM234711,0,,,,,,,,,,
GSM234714,0,,,,,,,,,,
GSM234715,0,,,,,,,,,,
GSM234721,0,,,,,,,,,,
GSM234724,0,,,,,,,,,,
GSM234725,0,,,,,,,,,,
GSM234726,0,,,,,,,,,,
GSM234747,0,,,,,,,,,,
GSM234748,0,,,,,,,,,,
GSM234749,0,,,,,,,,,,
GSM234750,0,,,,,,,,,,
GSM234753,0,,,,,,,,,,
GSM234754,0,,,,,,,,,,
GSM234755,0,,,,,,,,,,
GSM234756,0,,,,,,,,,,
GSM234697,1,,,,,,,,,,
GSM234704,1,,,,,,,,,,
GSM234705,1,,,,,,,,,,
GSM234707,1,,,,,,,,,,
GSM234745,1,,,,,,,,,,
GSM234746,1,,,,,,,,,,
GSM234751,1,,,,,,,,,,
GSM234752,1,,,,,,,,,,
GSM230954,1,,,,,,,,,,
GSM230955,1,,,,,,,,,,
GSM230956,1,,,,,,,,,,
GSM230957,0,,,,,,,,,,
GSM230959,0,,,,,,,,,,
GSM230960,0,,,,,,,,,,
GSM234943,1,,,,,,,,,,
GSM234944,1,,,,,,,,,,
GSM234945,1,,,,,,,,,,
GSM234946,0,,,,,,,,,,
GSM234947,0,,,,,,,,,,
GSM234948,0,,,,,,,,,,
GSM234949,0,,,,,,,,,,
GSM234950,0,,,,,,,,,,
GSM234951,0,,,,,,,,,,
GSM228871,1,,,,,,,,,,
GSM228872,1,,,,,,,,,,
GSM228873,1,,,,,,,,,,
GSM228874,1,,,,,,,,,,
GSM228875,1,,,,,,,,,,
GSM228876,1,,,,,,,,,,
GSM228877,1,,,,,,,,,,
GSM228878,1,,,,,,,,,,
GSM228879,1,,,,,,,,,,
GSM228880,1,,,,,,,,,,
GSM228881,1,,,,,,,,,,
GSM228882,1,,,,,,,,,,
GSM228883,1,,,,,,,,,,
GSM228884,1,,,,,,,,,,
GSM228885,1,,,,,,,,,,
GSM228886,1,,,,,,,,,,
GSM228887,1,,,,,,,,,,
GSM228888,1,,,,,,,,,,
GSM228889,1,,,,,,,,,,
GSM228890,1,,,,,,,,,,
GSM228891,1,,,,,,,,,,
GSM228892,1,,,,,,,,,,
GSM228893,1,,,,,,,,,,
GSM228894,1,,,,,,,,,,
GSM228908,1,,,,,,,,,,
GSM228909,1,,,,,,,,,,
GSM228910,1,,,,,,,,,,
GSM228914,1,,,,,,,,,,
GSM228915,1,,,,,,,,,,
GSM228916,1,,,,,,,,,,
GSM228895,1,,,,,,,,,,
GSM228896,1,,,,,,,,,,
GSM228897,1,,,,,,,,,,
GSM228901,1,,,,,,,,,,
GSM228903,1,,,,,,,,,,
GSM228904,1,,,,,,,,,,
GSM228898,0,,,,,,,,,,
GSM228899,0,,,,,,,,,,
GSM228900,0,,,,,,,,,,
GSM228905,0,,,,,,,,,,
